url,city,district,business_district,community_name,id,name,short_name,elevator_count,frame_count,unit_count,build_type,build_years,point_lat,point_lng,distance
https://m.lianjia.com/wh/xiaoqu/3711063744650/,武汉,黄陂,黄陂其它,东方城,3712063745146,7号楼,,2,0,1,板楼,2016,30.710288,114.430302,7.5701000000668e-07
https://m.lianjia.com/wh/xiaoqu/3711063744650/,武汉,黄陂,黄陂其它,东方城,3712379539124551,二期3号楼,,2,0,1,板楼,2016,30.711648,114.431413,7.8551300000557e-07
https://m.lianjia.com/wh/xiaoqu/3711063744650/,武汉,黄陂,黄陂其它,东方城,3712063744626,1号楼,,2,0,1,板楼,2016,30.711415,114.431622,8.0709700000375e-07
https://m.lianjia.com/wh/xiaoqu/3711063744650/,武汉,黄陂,黄陂其它,东方城,3712379449995887,二期1号楼,,2,0,1,板楼,2016,30.711586,114.431557,8.9088099999555e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753339,C6栋,,0,0,1,塔楼,2013,30.476323,114.118738,5.1157000000476e-08
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753190,C5栋,,0,0,1,塔楼,2013,30.47591,114.118945,8.1624999997838e-08
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753345,C7栋,,0,0,1,塔楼,2013,30.476509,114.118545,2.0360000000223e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753164,C4栋,,0,0,1,塔楼,2013,30.475723,114.119061,2.5010000000072e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752663,A2号楼,,4,12,2,塔楼,2013,30.475556,114.118415,3.9127700000012e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753064,B7栋,,0,0,1,塔楼,2013,30.476432,114.119326,4.6863399999872e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753157,C3栋,,0,0,1,塔楼,2013,30.475572,114.119178,4.7722600000257e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753024,B6栋,,0,0,1,塔楼,2013,30.476237,114.119443,5.2939600000351e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753139,B8栋,,0,0,1,塔楼,2013,30.476603,114.119272,5.5088499999419e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752894,B5栋,,0,0,1,塔楼,2013,30.476221,114.11947,5.6445700000728e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752732,A3号楼,,4,12,2,塔楼,2013,30.476268,114.11793,6.6764200000164e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753450,C8栋,,1,0,1,塔楼,2013,30.476922,114.118406,7.8495400000393e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752595,A1号楼,,4,9,2,塔楼,2013,30.475214,114.118644,7.8691399999656e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752888,B4栋,,0,0,1,塔楼,2013,30.476027,114.119614,7.8812499999427e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753145,C1栋,,0,0,1,塔楼,2013,30.477,114.119057,9.2299299999923e-07
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752882,B3栋,,0,0,1,塔楼,2013,30.475895,114.119717,1.0169479999843e-06
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752870,B1栋,,0,0,1,塔楼,2013,30.47553,114.117887,1.03045300001e-06
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753519,C9栋,,0,0,1,塔楼,2013,30.477034,114.118167,1.1938130000032e-06
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063753151,C2栋,,0,0,1,塔楼,2013,30.477198,114.118904,1.242826000004e-06
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752876,B2栋,,0,0,1,塔楼,2013,30.475693,114.119817,1.3469599999905e-06
https://m.lianjia.com/wh/xiaoqu/3711063752549/,武汉,蔡甸,后官湖,中冶枫树湾,3712063752801,A4号楼,,4,17,2,板楼,2013,30.476786,114.117606,1.7358500000172e-06
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063769917,3号楼,,-1,0,2,塔楼,2012,30.668554,114.568286,6.2800000005335e-09
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063769110,1号楼,,5,0,1,板楼,2012,30.668635,114.568497,2.5177999995958e-08
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063769749,2号楼,,-1,0,1,板楼,2012,30.668495,114.568448,2.5352999999302e-08
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063769952,4号楼,,-1,0,2,板楼,2012,30.668449,114.568268,3.1753000000615e-08
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063770290,8号楼,,-1,0,2,板楼,2012,30.668336,114.568425,8.3400999999478e-08
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063769983,5号楼,,-1,0,2,板楼,2012,30.668321,114.56834,8.4681000000412e-08
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063770082,6号楼,,-1,0,4,板楼,2012,30.668328,114.568075,1.5088100000727e-07
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063770347,9号楼,,-1,0,3,板楼,2012,30.668204,114.568246,1.7530000000095e-07
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063770180,7号楼,,-1,0,3,板楼,2012,30.668243,114.567958,2.8208500000083e-07
https://m.lianjia.com/wh/xiaoqu/3711063769039/,武汉,新洲,阳逻,东港国际广场,3712063770323,10号楼,,-1,0,2,板楼,2012,30.668076,114.568138,3.2810000000098e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063834599,6号楼,,4,3,2,板楼,2015,30.898308,114.379656,1.1234599999859e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063834565,5号楼,,2,0,1,板楼,2015,30.897967,114.38032,1.6968500000144e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836370,商住两用13号楼,,2,2,1,板楼,2015,30.897751,114.379781,2.0712399999994e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836124,10号楼,,2,1,1,板楼,2015,30.897526,114.37953,5.992099999932e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063834528,4号楼,,4,1,2,板楼,2015,30.89741,114.379584,7.1820999999813e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063834405,3号楼,,2,0,1,板楼,2015,30.897441,114.379485,7.5655999999047e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836498,商住两用15号楼,,2,2,1,板楼,2015,30.897232,114.37962,9.9424999999511e-07
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836999,18号楼,,4,8,2,板楼,2015,30.896604,114.380689,2.9792090000117e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063835897,8号楼,,2,0,1,板楼,2015,30.896399,114.380015,3.1358160000024e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063835384,商住两用7号楼,,4,7,2,板楼,2015,30.896589,114.380895,3.3687560000035e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836406,14号楼,,4,3,2,板楼,2015,30.896224,114.380177,3.8296810000007e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836908,17号楼,,4,4,2,板楼,2015,30.896457,114.380913,3.8372480000156e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836159,商住两用11号楼,,2,1,1,板楼,2016,30.896221,114.380446,4.0299290000065e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836654,16号楼,,4,7,2,板楼,2015,30.896007,114.379887,4.679719999993e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836089,商住两用9号楼,,2,2,1,板楼,2017,30.896007,114.379815,4.6955599999935e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063836194,12号楼,,2,1,1,板楼,2015,30.895883,114.379959,5.2257999999909e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063834298,1号楼,,2,0,1,塔楼,2015,30.895821,114.379887,5.5185799999893e-06
https://m.lianjia.com/wh/xiaoqu/3711063833934/,武汉,黄陂,前川,黄陂人信城,3712063834346,2号楼,,4,0,2,板楼,2015,30.895759,114.380102,5.8279809999881e-06
https://m.lianjia.com/wh/xiaoqu/3711063996739/,武汉,黄陂,黄陂其它,中部国际物联港,3712063997924,4号楼,,2,0,1,塔楼,2016,30.730433,114.354483,1.9490000001182e-08
https://m.lianjia.com/wh/xiaoqu/3711063996739/,武汉,黄陂,黄陂其它,中部国际物联港,3712063997900,3号楼,,4,0,1,塔楼,2016,30.73051,114.354518,3.4372000000208e-08
https://m.lianjia.com/wh/xiaoqu/3711063996739/,武汉,黄陂,黄陂其它,中部国际物联港,3712063997857,2号楼,,4,0,1,塔楼,2016,30.730464,114.354545,4.0725000001681e-08
https://m.lianjia.com/wh/xiaoqu/3711063996739/,武汉,黄陂,黄陂其它,中部国际物联港,3712063996972,1号楼,,4,0,1,塔楼,2016,30.727275,114.356219,1.3570866000005e-05
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3712099422563,12号楼,,4,4,1,塔楼,2016,30.559234,114.128072,3.1400000000607e-10
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3712099424523,13号楼,,4,1,1,塔楼,2014,30.559253,114.128146,4.7649999994864e-09
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3712100220596,8号楼,,3,0,3,板楼,2013,30.559377,114.128217,3.5476000000915e-08
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3720034154520815,2栋,,3,1,3,板楼,2016,30.559544,114.127746,1.9541000000136e-07
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3720034154520712,1栋,,3,0,3,板楼,2016,30.559408,114.127122,9.3667400000946e-07
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3720034154521227,11栋,,4,0,2,板楼,2016,30.560391,114.128146,1.3043609999983e-06
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3720034154520918,3栋,,3,1,3,板楼,2016,30.559797,114.127046,1.3610769999949e-06
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3720034154521021,5栋,,3,0,3,板楼,2016,30.560131,114.126969,2.0020640000023e-06
https://m.lianjia.com/wh/xiaoqu/3711099422421/,武汉,蔡甸,中法生态城,西山林语,3720034154521124,7栋,,3,0,3,板楼,2016,30.560555,114.126857,3.1888160000115e-06
https://m.lianjia.com/wh/xiaoqu/3711099547839/,武汉,汉阳,七里庙,汇福苑B区,3712099548448,30栋,,-1,0,4,塔楼,1998,30.556437460623,114.2307576349,5.4582273687626e-08
https://m.lianjia.com/wh/xiaoqu/3711099547839/,武汉,汉阳,七里庙,汇福苑B区,3712099548382,28栋,,0,1,4,塔楼,1998,30.556661710211,114.23083718428,6.1626722173427e-08
https://m.lianjia.com/wh/xiaoqu/3711099547839/,武汉,汉阳,七里庙,汇福苑B区,3712099548481,31栋,,0,4,4,塔楼,1998,30.556286021808,114.23122868105,8.9476197603759e-08
https://m.lianjia.com/wh/xiaoqu/3711099547839/,武汉,汉阳,七里庙,汇福苑B区,3712099548415,29栋,,-1,4,4,塔楼,1998,30.556599320368,114.23129626343,1.1192335635615e-07
https://m.lianjia.com/wh/xiaoqu/3711099547839/,武汉,汉阳,七里庙,汇福苑B区,3710455950569541,38栋,,1,0,2,板楼,1998,30.557951,114.230796,2.2435165130074e-06
https://m.lianjia.com/cd/xiaoqu/167173678050789/,成都,青羊,人民公园,大石东路1号,167173678050814,1号楼,,0,0,4,板楼,2000,30.658455,104.048424,6.8000000054537e-11
https://m.lianjia.com/cd/xiaoqu/167602269074399/,成都,金牛,通惠门,西安北路96号,167619910840904,1号楼,,-1,0,1,板楼,1999,30.677648,104.054422,1.0304999999976e-08
https://m.lianjia.com/cd/xiaoqu/167604391129955/,成都,锦江,合江亭,金泉街50号,167604565455426,2栋,,0,3,2,板楼,1988,30.648803,104.09535,1.2751999998818e-08
https://m.lianjia.com/cd/xiaoqu/167604391129955/,成都,锦江,合江亭,金泉街50号,167604565455302,1栋,,0,4,2,板楼,2001,30.648759,104.095448,4.0804000000642e-08
https://m.lianjia.com/cd/xiaoqu/168213889822927/,成都,武侯,川音,胜利村110号附4号,168213889822938,1号楼,,0,2,3,板楼,1999,30.645512,104.078696,1.0000000000664e-10
https://m.lianjia.com/cd/xiaoqu/168374642553786/,成都,锦江,合江亭,较场坝西街67号,168375048613921,2栋,,0,2,3,板楼,1995,30.654995,104.095902,7.9700000002137e-09
https://m.lianjia.com/cd/xiaoqu/168374642553786/,成都,锦江,合江亭,较场坝西街67号,168374642553797,1栋,,0,7,3,板楼,1995,30.655131,104.096001,6.5581000002981e-08
https://m.lianjia.com/cd/xiaoqu/168418679861426/,成都,锦江,盐市口,燕鲁公所街10号,168418620092255,1号楼,,0,4,3,板楼,2000,30.668152,104.090337,3.652999999992e-08
https://m.lianjia.com/cd/xiaoqu/168440450657780/,成都,成华,八里小区,明波花园,168440500990284,1号楼,,8,4,4,板楼,2002,30.688308,104.116779,2.3569000000956e-08
https://m.lianjia.com/cd/xiaoqu/168775734669832/,成都,武侯,簇桥,楠郡B区,168775734670233,1号楼,,10,4,10,板楼,2011,30.618182,103.97576,1.749729999958e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645774,11号楼,,0,0,1,板楼,2011,30.695978,103.859184,4.8445000002091e-08
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645796,12号楼,,0,0,1,板楼,2011,30.696211,103.859323,1.5612500000088e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168797816632290,2号楼,,2,1,1,板楼,2011,30.695734,103.858874,2.1740500000574e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919521,41号楼,,0,0,1,板楼,2011,30.695699,103.859822,2.5280999998768e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645752,10号楼,,0,0,1,板楼,2011,30.696126,103.858937,2.5291600000659e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919504,40号楼,,0,0,1,板楼,2011,30.695912,103.859827,2.5325199998909e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645489,1号楼,,2,5,1,板楼,2011,30.695501,103.859741,2.6568899999467e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646038,23号楼,,0,0,1,板楼,2011,30.696382,103.859445,3.3289999999621e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919487,39号楼,,0,0,1,板楼,2011,30.696114,103.859835,3.408079999978e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645818,13号楼,,0,0,1,板楼,2011,30.696347,103.859063,3.5486099999888e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646016,22号楼,,0,0,1,板楼,2011,30.696529,103.859175,5.333330000057e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919470,38号楼,,0,0,1,板楼,2011,30.696366,103.859844,5.6362099998912e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645730,9号楼,,0,0,1,板楼,2011,30.696234,103.858699,5.7668000000634e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645840,14号楼,,0,0,1,板楼,2011,30.696444,103.858856,6.2191300000214e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919538,24号楼,,0,0,1,板楼,2011,30.696615,103.859517,6.7225699999745e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919453,37号楼,,0,0,1,板楼,2011,30.696576,103.859813,8.0799999999567e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645994,21号楼,,0,0,1,板楼,2011,30.696638,103.858969,8.0818000000249e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798644482077,3号楼,,2,4,1,板楼,2011,30.695963,103.858439,8.2084500000379e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646060,25号楼,,0,0,1,板楼,2011,30.696786,103.859314,9.4126099999802e-07
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919436,36号楼,,0,0,1,板楼,2011,30.696805,103.859669,1.0910169999945e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645708,8号楼,,0,0,1,板楼,2011,30.696386,103.85843,1.1403090000143e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645862,15号楼,,0,0,1,板楼,2011,30.696623,103.858596,1.1944179999984e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646082,26号楼,,0,0,1,板楼,2011,30.696898,103.859094,1.2278450000042e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645972,20号楼,,0,0,1,板楼,2011,30.696782,103.858713,1.3175560000116e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919419,35号楼,,0,0,1,板楼,2011,30.696953,103.859503,1.3216689999989e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646104,27号楼,,0,0,1,板楼,2011,30.696999,103.858838,1.6445140000033e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798644482134,4号楼,,1,2,1,板楼,2011,30.69618,103.858079,1.7050120000057e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919402,34号楼,,0,0,1,板楼,2011,30.697127,103.859238,1.7277459999941e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645686,7号楼,,0,0,1,板楼,2011,30.696514,103.858115,1.9707280000208e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645884,16号楼,,0,0,1,板楼,2011,30.696762,103.85829,1.9827650000188e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919385,33号楼,,0,0,1,板楼,2011,30.69722,103.859009,2.0761920000064e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645950,19号楼,,0,0,1,板楼,2011,30.696964,103.858376,2.2337530000007e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646126,28号楼,,0,0,1,板楼,2011,30.697139,103.858519,2.412925000007e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919368,32号楼,,0,0,1,板楼,2011,30.697349,103.858731,2.712492999996e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798644482191,5号楼,,2,0,1,板楼,2011,30.696366,103.857756,2.7894290000375e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645664,6号楼,,0,0,1,板楼,2011,30.696673,103.857841,2.960513000039e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645906,17号楼,,0,0,1,板楼,2011,30.696922,103.857963,3.1001360000235e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615645928,18号楼,,0,1,1,板楼,2011,30.697112,103.858034,3.3670170000078e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919351,31号楼,,0,0,1,板楼,2011,30.697453,103.858466,3.4314579999951e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168798615646148,29号楼,,0,0,1,板楼,2011,30.697286,103.858169,3.5157959999996e-06
https://m.lianjia.com/cd/xiaoqu/168787299937335/,成都,温江,珠江新城,银诚归墅,168799279919334,30号楼,,0,0,1,板楼,2011,30.697562,103.858165,4.4127400000186e-06
https://m.lianjia.com/cd/xiaoqu/168805111311429/,成都,武侯,双楠,双元街99号,168805111311434,2栋,,0,1,2,板楼,2000,30.652017,104.040458,8.1800000002333e-08
https://m.lianjia.com/cd/xiaoqu/168888867893670/,成都,金牛,抚琴小区,抚琴东北路2号,168888867893673,1号楼,,0,5,6,板楼,1995,30.684527,104.049459,1.4706819999945e-06
https://m.lianjia.com/cd/xiaoqu/168917917642199/,成都,金牛,沙湾,文家巷16号,168917939401168,1号楼,,-1,1,2,板楼,1997,30.690373,104.051543,2.5492999999789e-08
https://m.lianjia.com/cd/xiaoqu/169594396749260/,成都,青羊,人民公园,文庙前街69号,169594396749272,1栋,,0,0,1,板楼,1999,30.656242,104.066353,1.7725000002029e-08
https://m.lianjia.com/cd/xiaoqu/169680366087713/,成都,武侯,川音,老马路7号,169680366087751,1号楼,,0,2,3,板楼,,30.644285,104.092182,7.8529999981897e-09
https://m.lianjia.com/cd/xiaoqu/169842339622793/,成都,武侯,华西,洗面桥横街20号,169842339622811,2号楼,,0,0,2,板楼,,30.647822,104.059089,6.4113999999481e-08
https://m.lianjia.com/cd/xiaoqu/1611923270937795/,成都,锦江,红星路,东安南路15号,1611923213529962,1号楼,,0,2,2,板楼,,30.661281,104.095213,1.5875999998619e-08
https://m.lianjia.com/cd/xiaoqu/1612148766945979/,成都,锦江,合江亭,义学仁家,1612148766946241,1号楼,,0,3,7,板楼,2002,30.655593,104.087776,2.5712900000411e-07
https://m.lianjia.com/cd/xiaoqu/1612340819930204/,成都,锦江,红星路,四川省审计厅机关宿舍,1612340721365257,2号楼,,0,3,4,板楼,1997,30.667305,104.085148,0.00011435294900003
https://m.lianjia.com/cd/xiaoqu/1612340819930204/,成都,锦江,红星路,四川省审计厅机关宿舍,1612340819930205,1号楼,,0,0,4,板楼,,30.667216,104.085107,0.00011451206500024
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447185,14号楼,,0,4,2,板楼,2003,30.676911,104.006711,5.4145999999788e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447447,24号楼,,4,7,5,板楼,2003,30.677413,104.006027,5.9552000000357e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447307,20号楼,,6,14,7,板楼,1998,30.677319,104.007502,6.5239699999227e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447202,15号楼,,0,1,2,板楼,2003,30.676934,104.006361,6.6712500000522e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447288,19号楼,,0,4,2,板楼,2003,30.677113,104.007443,7.4542399998406e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447150,12号楼,,0,2,1,板楼,2003,30.676678,104.006707,9.3822499999868e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,3012052297299,13号楼,,0,0,1,板楼,2003,30.676745,104.006373,9.6210000000411e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447254,17号楼,,0,5,2,板楼,2003,30.676884,104.007398,9.8234599998089e-07
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447219,16号楼,,0,6,4,板楼,1998,30.67662,104.007299,1.3379209999935e-06
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447132,10号楼,,0,0,1,板楼,2003,30.67648,104.006698,1.3614499999933e-06
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447141,11号楼,,1,1,1,板楼,2003,30.676523,104.006307,1.466819999997e-06
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447397,22号楼,,0,0,2,板楼,2003,30.676954,104.005651,1.7140250000135e-06
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447364,21号楼,,4,7,4,板楼,2003,30.676772,104.005744,1.8004899999964e-06
https://m.lianjia.com/cd/xiaoqu/1620020601436326/,成都,青羊,贝森,二十一世纪花园一期,1612043447271,18号楼,,0,6,2,板楼,2003,30.67667,104.00769,1.8099539999755e-06
